Customer_ID,Age,Income,Loan_Amount,Credit_Score,Loan_Term,Default_Status
CUST03789,46,105493,907677,802,36,No
CUST03790,51,30499,598187,814,12,No
CUST03791,56,124642,254102,720,48,No
CUST03792,39,97608,197667,693,60,No
CUST03793,57,106504,474942,581,48,No
CUST03794,21,94200,295450,776,48,No
CUST03795,54,142664,716138,789,12,No
CUST03796,52,127444,694208,537,36,Yes
CUST03797,58,81197,239383,685,48,No
CUST03798,57,84568,990354,693,12,No
CUST03799,36,41581,73359,544,24,No
CUST03800,43,84579,940524,823,60,No
CUST03801,32,74825,65406,654,12,No
CUST03802,21,124752,990910,792,36,No
CUST03803,25,127755,533378,684,36,No
CUST03804,28,85367,560297,733,36,No
CUST03805,29,88999,361215,697,60,No
CUST03806,25,37657,618129,844,60,No
CUST03807,26,104764,797393,803,48,No
CUST03808,48,59900,235625,583,24,No
CUST03809,51,68813,587108,800,12,No
CUST03810,37,119503,816940,687,36,No
CUST03811,27,132912,630441,677,36,No
CUST03812,23,66806,506253,758,24,Yes
CUST03813,57,43551,182465,687,48,No
CUST03814,57,27367,819987,525,12,Yes
CUST03815,35,146286,788330,675,48,No
CUST03816,24,85208,230016,608,24,No
CUST03817,51,48281,577537,583,60,Yes
CUST03818,38,25662,111248,545,48,No
CUST03819,54,48955,218734,634,48,No
CUST03820,29,80008,126009,699,60,No
CUST03821,44,25818,554858,533,12,Yes
CUST03822,56,109080,781921,530,12,No
CUST03823,44,25134,690070,591,48,Yes
CUST03824,27,131991,738848,544,36,No
CUST03825,26,122980,972864,522,36,No
CUST03826,49,31978,910687,791,24,No
CUST03827,23,85604,124323,720,60,No
CUST03828,21,25603,557371,631,12,Yes
CUST03829,57,127918,377426,787,36,No
CUST03830,35,131263,727233,572,60,No
CUST03831,47,102738,632308,793,24,No
CUST03832,47,70169,187893,804,36,No
CUST03833,51,125399,171180,711,12,No
CUST03834,53,146332,198112,742,24,No
CUST03835,55,35832,273574,536,12,No
CUST03836,23,45149,418883,787,60,No
CUST03837,32,34007,541018,651,24,No
CUST03838,44,82389,318470,768,24,No
CUST03839,30,80138,605682,530,48,No
CUST03840,55,82071,90808,719,48,No
CUST03841,56,53708,802613,628,36,Yes
CUST03842,53,50589,623741,655,24,No
CUST03843,35,75151,886547,822,36,No
CUST03844,29,95804,99736,669,36,Yes
CUST03845,49,146505,340141,525,48,No
CUST03846,60,68982,419559,540,36,No
CUST03847,31,51999,641995,593,12,Yes
CUST03848,55,147803,399497,666,12,Yes
CUST03849,40,120763,78894,841,60,No
CUST03850,35,38071,137382,551,48,No
CUST03851,45,37419,680222,509,24,Yes
CUST03852,39,117295,516810,849,48,Yes
CUST03853,32,47045,714635,512,48,Yes
CUST03854,44,145504,295165,661,36,No
CUST03855,26,114468,235730,500,12,No
CUST03856,32,82375,994889,660,60,No
CUST03857,24,26386,215579,713,12,Yes
CUST03858,28,69205,275023,593,36,No
CUST03859,58,59030,511535,824,60,No
CUST03860,49,62030,95954,752,12,No
CUST03861,33,135693,185408,737,60,No
CUST03862,43,117837,829263,802,36,No
CUST03863,35,112349,837476,533,12,Yes
CUST03864,46,62728,760450,818,24,No
CUST03865,21,51642,773548,796,12,Yes
CUST03866,43,41522,82959,609,48,Yes
CUST03867,60,116583,847250,645,12,Yes
CUST03868,40,107163,693228,548,24,No
CUST03869,42,140408,695266,815,24,No
CUST03870,43,70365,846881,624,36,No
CUST03871,42,44203,97924,685,48,Yes
CUST03872,24,78419,560544,791,60,Yes
CUST03873,22,77138,648939,719,60,Yes
CUST03874,55,75706,801964,724,48,No
CUST03875,36,87781,575288,636,24,No
CUST03876,34,111797,253261,791,36,No
CUST03877,44,137969,285959,510,12,No
CUST03878,50,74411,845620,580,36,No
CUST03879,34,46060,713626,678,12,Yes
CUST03880,34,74739,378312,630,24,No
CUST03881,32,62469,160905,735,60,No
CUST03882,58,33014,708229,595,60,Yes
CUST03883,30,53683,877616,613,36,Yes
CUST03884,27,34141,65973,516,60,Yes
CUST03885,47,134960,759641,523,36,No
CUST03886,55,97847,484115,761,36,No
CUST03887,30,141182,996709,559,12,No
CUST03888,49,53828,883175,569,60,Yes
CUST03889,39,142490,761289,671,48,No
CUST03890,57,97939,878327,778,48,No
CUST03891,57,137814,245106,544,24,No
CUST03892,58,126065,494069,659,24,No
CUST03893,35,149944,934121,623,48,No
CUST03894,32,129508,58882,572,48,No
CUST03895,54,49449,131513,630,48,No
CUST03896,22,116082,674781,564,12,No
CUST03897,28,36905,890069,676,24,No
CUST03898,56,25802,239721,596,48,No
CUST03899,31,37972,728465,811,24,Yes
CUST03900,54,127980,180540,767,60,No
CUST03901,21,114967,433822,789,12,No
CUST03902,28,90946,507735,608,60,No
CUST03903,56,97168,135514,801,36,No
CUST03904,50,115474,543297,585,12,No
CUST03905,54,30827,793261,525,36,Yes
CUST03906,51,95120,852777,809,24,Yes
CUST03907,45,104777,212081,760,60,No
CUST03908,32,130343,583792,641,36,No
CUST03909,40,138538,106015,836,12,No
CUST03910,29,47036,807472,744,24,Yes
CUST03911,32,97246,274134,814,36,No
CUST03912,35,42730,744666,579,12,Yes
CUST03913,38,61535,560944,642,24,No
CUST03914,54,123012,165035,533,48,No
CUST03915,44,100664,681707,600,12,No
CUST03916,21,41722,87870,824,24,No
CUST03917,38,147828,799096,576,24,No
CUST03918,29,118970,510227,754,36,No
CUST03919,29,116154,968353,552,24,No
CUST03920,33,30430,992157,566,60,No
CUST03921,42,141173,99319,708,36,No
CUST03922,21,114414,914947,529,36,No
CUST03923,59,55252,918406,725,48,No
CUST03924,46,143370,662957,549,60,No
CUST03925,29,125650,124488,850,12,No
CUST03926,59,36751,485904,849,12,No
CUST03927,45,138402,687658,520,24,No
CUST03928,54,53595,175128,514,36,No
CUST03929,55,132633,339308,534,60,No
CUST03930,31,44770,645055,541,24,Yes
CUST03931,47,88812,64671,756,12,No
CUST03932,56,140972,436478,713,48,No
CUST03933,23,75222,295228,701,24,Yes
CUST03934,53,130405,462841,685,36,Yes
CUST03935,58,62609,866634,630,36,No
CUST03936,49,81555,460534,600,36,No
CUST03937,33,119015,285635,790,48,No
CUST03938,40,109832,683883,692,24,No
CUST03939,29,135953,227149,697,24,No
CUST03940,28,36594,359872,575,36,No
CUST03941,47,112223,194121,675,60,No
CUST03942,38,113277,208655,551,60,No
CUST03943,23,94966,820653,752,60,No
CUST03944,60,37856,825846,818,48,No
CUST03945,36,119942,376248,543,60,No
CUST03946,45,59559,281319,602,60,No
CUST03947,36,141308,190486,644,48,No
CUST03948,32,141518,433394,841,12,No
CUST03949,36,54479,307449,633,24,No
CUST03950,23,131026,773018,623,12,Yes
CUST03951,44,136193,750932,770,48,No
CUST03952,44,119210,330049,689,48,No
CUST03953,45,145079,773338,788,36,No
CUST03954,50,77609,665332,637,36,No
CUST03955,44,56447,507793,689,60,No
CUST03956,38,76514,455441,804,60,No
CUST03957,25,81479,268755,643,24,Yes
CUST03958,42,62427,437909,511,60,No
CUST03959,21,100063,398169,816,36,No
CUST03960,42,49296,847355,704,60,No
CUST03961,44,100460,449808,703,36,No
CUST03962,32,39790,944905,622,12,Yes
CUST03963,38,42918,301236,688,60,No
CUST03964,38,48801,453498,562,36,Yes
CUST03965,37,110283,620909,798,24,No
CUST03966,31,148333,485637,559,36,No
CUST03967,40,52982,803291,528,48,Yes
CUST03968,35,111217,857738,734,24,No
CUST03969,22,28930,610105,830,12,No
CUST03970,54,132734,423573,585,24,No
CUST03971,26,73281,815344,781,48,Yes
CUST03972,56,61811,383799,580,24,No
CUST03973,38,121878,989797,590,48,No
CUST03974,53,129531,533031,632,36,No
CUST03975,52,31371,167889,754,24,No
CUST03976,31,138992,729587,846,12,No
CUST03977,47,129416,408022,575,24,No
CUST03978,50,84371,188471,795,48,No
CUST03979,41,78311,247447,599,48,Yes
CUST03980,38,144410,114954,830,12,No
CUST03981,43,131861,209908,724,60,Yes
CUST03982,44,67661,730606,765,12,Yes
CUST03983,30,88418,947932,849,24,No
CUST03984,25,65525,245358,663,48,No
CUST03985,33,40717,496087,513,60,No
CUST03986,57,115741,880221,563,24,No
CUST03987,54,130660,708030,544,48,No
CUST03988,23,51012,177531,601,48,No
CUST03989,43,117954,211663,765,48,No
CUST03990,22,103765,726200,595,60,No
CUST03991,52,127772,308087,676,24,No
CUST03992,60,71169,917431,837,24,No
CUST03993,30,47148,208100,827,48,No
CUST03994,60,49917,987030,767,60,No
CUST03995,21,62660,431252,742,24,No
CUST03996,35,41934,287646,716,48,Yes
CUST03997,43,29555,542350,703,12,No
CUST03998,56,85177,97774,761,24,No
CUST03999,52,128273,176660,758,24,No
CUST04000,33,74955,90448,550,12,No
CUST04001,30,76960,154623,681,60,No
CUST04002,56,113836,637433,823,24,No
CUST04003,52,112322,882313,822,48,No
CUST04004,37,95009,951281,632,48,No
CUST04005,41,83014,840365,634,24,No
CUST04006,34,115551,210187,572,24,No
CUST04007,53,27213,715573,554,60,Yes
CUST04008,30,70364,637426,843,60,No
CUST04009,32,48414,819919,681,48,Yes
CUST04010,32,132617,981584,816,36,No
CUST04011,24,142993,458537,624,48,No
CUST04012,36,33738,946620,831,12,No
CUST04013,38,77011,766884,751,36,No
CUST04014,36,25827,559153,842,36,No
CUST04015,56,149489,369700,562,60,No
CUST04016,21,141454,742051,536,24,No
CUST04017,32,77598,743211,529,60,No
CUST04018,46,55046,648643,742,36,No
CUST04019,41,120747,340297,743,12,No
CUST04020,37,99537,126253,589,12,No
CUST04021,48,119421,330670,536,12,No
CUST04022,42,68246,499068,639,12,No
CUST04023,26,100527,805914,692,60,No
CUST04024,58,67079,522760,780,48,No
CUST04025,32,32890,550338,500,24,No
CUST04026,31,81963,215985,841,12,Yes
CUST04027,52,37595,192559,838,12,No
CUST04028,25,148312,261587,792,24,No
CUST04029,48,143742,700436,706,48,No
CUST04030,50,78213,88100,789,60,No
CUST04031,25,46623,497073,751,48,No
CUST04032,59,125989,244379,567,48,No
CUST04033,22,85343,405591,795,60,No
CUST04034,51,110032,621155,715,36,No
CUST04035,34,148300,711614,850,60,No
CUST04036,40,51609,170888,808,12,No
CUST04037,45,68098,373765,596,12,No
CUST04038,58,108484,401137,593,24,No
CUST04039,23,45780,176931,800,12,No
CUST04040,22,126527,416063,748,48,No
CUST04041,39,98798,721176,733,36,No
CUST04042,24,25156,197094,715,60,No
CUST04043,40,65525,621217,840,48,No
CUST04044,40,100025,519579,803,48,No
CUST04045,26,80022,905864,603,48,No
CUST04046,48,115521,85415,631,36,Yes
CUST04047,47,57016,420150,661,24,No
CUST04048,23,102183,825018,697,36,No
CUST04049,60,49441,536961,725,12,No
CUST04050,57,110206,425488,570,60,No
CUST04051,35,67086,265889,525,36,No
CUST04052,21,48494,435883,679,12,No
CUST04053,31,85643,483612,845,24,No
CUST04054,36,35271,944776,660,60,No
CUST04055,54,106364,941225,786,60,No
CUST04056,60,76573,415618,644,48,No
CUST04057,36,64129,396457,634,36,No
CUST04058,40,117934,319901,537,36,No
CUST04059,46,99630,682795,801,24,No
CUST04060,36,134285,789966,632,36,No
CUST04061,39,54676,652847,638,48,Yes
CUST04062,54,124492,758860,836,60,No
CUST04063,35,31257,672142,668,60,No
CUST04064,59,119758,550200,611,60,No
CUST04065,55,109219,857966,767,60,No
CUST04066,38,38075,311281,580,12,No
CUST04067,57,83398,185359,531,24,No
CUST04068,51,124835,95457,745,36,No
CUST04069,54,70579,252077,646,48,No
CUST04070,51,129903,664051,567,24,Yes
CUST04071,21,30624,366430,642,60,No
CUST04072,40,75004,117201,575,60,No
CUST04073,24,132867,78716,572,36,No
CUST04074,28,51743,819485,736,36,No
CUST04075,43,94306,791320,804,48,No
CUST04076,58,69221,708510,846,48,No
CUST04077,56,148197,501143,540,60,No
CUST04078,25,59221,790102,684,60,No
CUST04079,37,116195,393152,703,48,No
CUST04080,25,54205,618369,781,36,Yes
CUST04081,34,63879,983493,593,24,No
CUST04082,31,147262,753330,569,12,No
CUST04083,33,65635,529743,649,24,No
CUST04084,34,110986,163017,509,36,No
CUST04085,49,118612,657592,712,60,No
CUST04086,46,127423,911462,776,12,Yes
CUST04087,41,118160,792230,572,60,No
CUST04088,45,123731,660865,525,24,No
CUST04089,26,109755,744853,749,48,No
CUST04090,25,86055,326295,596,12,No
CUST04091,41,32660,212703,616,60,No
CUST04092,44,149157,99211,583,24,No
CUST04093,60,148773,343948,716,48,No
CUST04094,49,123514,403133,581,24,No
CUST04095,54,45095,703900,619,12,Yes
CUST04096,29,68278,470764,793,12,No
CUST04097,21,55110,73033,612,24,No
CUST04098,50,82799,121010,562,48,No
CUST04099,44,147265,905412,505,48,No
CUST04100,30,126699,551626,812,60,No
CUST04101,41,57653,992297,529,24,Yes
CUST04102,44,52604,108772,540,24,No
CUST04103,58,97892,856965,632,48,No
CUST04104,22,53414,334010,567,12,No
CUST04105,39,85090,121409,797,12,Yes
CUST04106,31,46418,744070,567,36,No
CUST04107,44,32666,510688,711,36,No
CUST04108,55,85629,815090,552,48,No
CUST04109,52,67089,914907,633,48,No
CUST04110,59,147646,954150,593,36,Yes
CUST04111,44,108862,617933,616,60,No
CUST04112,49,45196,876927,846,48,No
CUST04113,42,91294,964578,532,24,No
CUST04114,59,30256,891654,799,36,No
CUST04115,55,61929,797227,630,60,No
CUST04116,30,149145,309423,748,24,No
CUST04117,49,100157,856796,539,24,Yes
CUST04118,26,36265,99436,561,60,No
CUST04119,53,30500,297155,677,60,No
CUST04120,60,31553,752136,537,48,Yes
CUST04121,52,63187,777277,518,24,No
CUST04122,43,38574,666307,817,60,No
CUST04123,43,48357,677234,662,12,No
CUST04124,32,48003,199007,752,48,No
CUST04125,36,53876,634640,732,24,No
CUST04126,44,137349,353312,576,24,No
CUST04127,32,74398,762116,664,36,No
CUST04128,45,136410,251701,599,12,No
CUST04129,33,51523,353978,650,36,No
CUST04130,22,64941,576598,765,48,No
CUST04131,58,145907,396652,506,36,No
CUST04132,31,26353,951965,691,60,No
CUST04133,53,114699,416331,536,60,No
CUST04134,41,49833,876301,849,48,No
CUST04135,60,117011,997675,593,48,No
CUST04136,34,45966,970280,806,36,No
CUST04137,38,49246,524323,754,48,No
CUST04138,31,45973,426116,790,24,Yes
CUST04139,26,141106,468767,678,60,Yes
CUST04140,59,42540,79126,834,36,No
CUST04141,31,44779,671311,646,12,No
CUST04142,47,53621,94083,577,60,No
CUST04143,58,77720,293889,723,24,No
CUST04144,30,109640,478453,588,60,No
CUST04145,32,30602,502423,693,12,No
CUST04146,37,106723,589358,513,60,No
CUST04147,33,51838,809013,554,24,Yes
CUST04148,23,30715,335853,793,60,No
CUST04149,35,117323,947097,580,12,No
CUST04150,26,48170,941817,577,12,Yes
CUST04151,32,127512,129974,690,36,No
CUST04152,28,118222,440583,775,24,No
CUST04153,55,79677,611811,755,48,No
CUST04154,21,38629,850667,798,12,No
CUST04155,37,97911,613330,529,48,No
CUST04156,40,123314,190053,844,12,Yes
CUST04157,45,48286,647706,757,48,No
CUST04158,54,87972,306431,660,60,No
CUST04159,45,108598,471240,644,48,No
CUST04160,28,103091,506491,566,24,No
CUST04161,32,39652,690171,572,48,Yes
CUST04162,32,34843,252698,593,12,No
CUST04163,25,30960,348133,583,60,No
CUST04164,34,129312,168245,644,48,No
CUST04165,57,126251,953738,557,12,No
CUST04166,60,83525,210876,708,60,No
CUST04167,60,61396,653316,769,12,No
CUST04168,53,116528,258837,556,60,Yes
CUST04169,35,139712,502975,716,48,Yes
CUST04170,31,117567,52234,531,12,No
CUST04171,33,123041,219128,776,36,No
CUST04172,46,49713,965373,549,12,Yes
CUST04173,23,67813,898940,591,36,No
CUST04174,54,142852,296355,781,12,No
CUST04175,56,115323,219700,713,60,No
CUST04176,57,125572,691167,531,12,No
CUST04177,55,116423,503189,583,48,No
CUST04178,36,137432,288171,590,60,No
CUST04179,34,140607,964442,756,60,No
CUST04180,34,53113,904125,747,48,No
CUST04181,26,91277,402554,825,12,No
CUST04182,55,144675,900736,706,24,No
CUST04183,27,57483,505138,782,36,No
CUST04184,27,25107,127998,597,24,No
CUST04185,31,51361,993790,615,60,Yes
CUST04186,55,136299,582783,614,36,No
CUST04187,50,121622,679236,532,60,No
CUST04188,22,78223,989160,746,48,No
CUST04189,23,80376,842217,822,36,No
CUST04190,31,25822,715640,775,60,No
CUST04191,38,57422,857743,538,60,Yes
CUST04192,59,83273,479655,559,48,No
CUST04193,28,71182,672246,714,60,No
CUST04194,36,95912,776431,653,36,No
CUST04195,32,121262,758372,508,24,No
CUST04196,45,73318,779736,704,60,No
CUST04197,31,105168,962132,681,60,No
CUST04198,29,67424,519989,604,36,No
CUST04199,58,99121,984395,583,36,No
CUST04200,59,60760,753764,722,12,No
CUST04201,40,141207,193134,796,60,Yes
CUST04202,38,107234,548261,573,60,No
CUST04203,58,64913,115985,724,60,No
CUST04204,52,27830,639756,501,60,Yes
CUST04205,50,65238,769324,848,48,No
CUST04206,43,114860,697817,792,36,No
CUST04207,25,149991,583786,599,60,No
CUST04208,40,39751,480915,736,24,No
CUST04209,50,93024,710512,675,24,No
CUST04210,58,95311,897697,773,12,No
CUST04211,39,126765,662661,773,12,No
CUST04212,41,26294,880823,809,24,No
CUST04213,53,130670,463661,505,36,No
CUST04214,28,134536,980747,516,24,No
CUST04215,50,30122,465978,704,36,No
CUST04216,24,27369,930664,778,24,No
CUST04217,37,71998,595347,553,24,Yes
CUST04218,55,100121,632530,597,12,No
CUST04219,40,112393,904383,776,60,No
CUST04220,59,121586,546738,634,12,No
CUST04221,47,138441,298053,507,24,No
CUST04222,49,128324,438558,506,12,Yes
CUST04223,23,114084,411667,699,48,No
CUST04224,59,71647,726383,604,12,No
CUST04225,43,75777,357006,549,60,No
CUST04226,57,50111,915565,724,60,No
CUST04227,39,81622,520627,791,12,No
CUST04228,51,144797,806037,509,12,No
CUST04229,31,79322,970845,829,12,Yes
CUST04230,34,81063,440449,562,12,No
CUST04231,39,64716,314309,567,60,No
CUST04232,23,76563,557456,640,36,No
CUST04233,56,143277,470341,691,24,No
CUST04234,23,74522,198649,564,12,No
CUST04235,43,105121,676373,723,48,No
CUST04236,48,125678,236919,594,24,No
CUST04237,21,68487,297371,610,36,No
CUST04238,22,58897,573138,657,48,No
CUST04239,40,95934,352591,850,36,No
CUST04240,35,103745,508304,667,24,Yes
CUST04241,35,95041,286164,660,12,No
CUST04242,26,42980,351433,670,36,No
CUST04243,31,116949,919164,805,12,Yes
CUST04244,36,76693,183930,837,24,No
CUST04245,25,146804,801966,741,24,No
CUST04246,30,108008,535820,753,24,No
CUST04247,38,95263,723749,779,24,No
CUST04248,56,67072,796969,845,36,No
CUST04249,31,48716,662846,842,36,No
CUST04250,43,43342,797427,660,12,No
CUST04251,53,67951,563019,688,60,Yes
CUST04252,25,32174,402309,526,60,No
CUST04253,24,72614,373500,806,12,No
CUST04254,50,65272,332323,741,24,No
CUST04255,34,71743,859896,572,36,No
CUST04256,54,120918,829458,651,12,No
CUST04257,50,40608,423719,797,36,No
CUST04258,57,85222,259126,633,36,No
CUST04259,59,51630,88427,670,24,No
CUST04260,55,28969,283041,599,12,No
CUST04261,47,35898,966294,535,24,Yes
CUST04262,54,145382,680063,593,48,No
CUST04263,53,87185,580608,773,24,No
CUST04264,56,33954,419755,589,48,No
CUST04265,33,26263,349096,784,48,No
CUST04266,25,66085,240357,562,48,No
CUST04267,47,67823,922134,838,24,No
CUST04268,35,88259,901619,762,12,No
CUST04269,57,138177,162596,682,48,No
CUST04270,33,63343,342779,695,48,Yes
CUST04271,51,83024,828365,693,24,No
CUST04272,46,102181,118476,658,24,No
CUST04273,46,42898,666206,809,60,No
CUST04274,45,107458,882429,720,36,No
CUST04275,42,31902,689202,800,60,No
CUST04276,22,115373,88725,557,12,No
CUST04277,56,69601,552992,616,60,Yes
CUST04278,35,134138,766972,674,24,Yes
CUST04279,26,95818,673327,709,60,No
CUST04280,39,47308,732152,650,48,No
CUST04281,53,126774,591802,652,60,No
CUST04282,60,119921,530060,798,36,No
CUST04283,56,144385,969435,689,48,No
CUST04284,57,70682,840871,766,24,No
CUST04285,28,135439,671109,526,24,No
CUST04286,49,122673,662165,736,60,No
CUST04287,25,132479,194345,653,60,No
CUST04288,59,143922,951648,731,12,No
CUST04289,42,123384,658802,770,36,No
CUST04290,37,146299,394699,550,36,No
CUST04291,34,80765,570449,581,60,No
CUST04292,54,38737,137031,593,24,No
CUST04293,34,94227,577200,674,48,No
CUST04294,28,126628,135895,795,24,No
CUST04295,52,134352,614941,540,36,No
CUST04296,42,100554,61908,511,60,No
CUST04297,57,107611,937014,585,12,No
CUST04298,57,31159,438399,661,24,No
CUST04299,48,146190,493504,799,24,No
CUST04300,44,36721,708510,836,36,No
CUST04301,55,123416,71671,737,12,No
CUST04302,41,50579,182683,844,48,Yes
CUST04303,28,40972,653637,623,60,No
CUST04304,36,137413,608511,564,60,No
CUST04305,40,42616,727713,661,36,No
CUST04306,48,30539,651848,530,60,Yes
CUST04307,55,129543,155973,757,12,Yes
CUST04308,41,32994,972033,569,36,Yes
CUST04309,50,52077,469913,535,36,No
CUST04310,54,90036,265630,694,48,No
CUST04311,49,35337,277575,678,60,No
CUST04312,46,99494,307263,607,36,No
CUST04313,60,32910,788527,503,36,Yes
CUST04314,48,36842,434531,824,36,No
CUST04315,36,36265,732268,671,48,No
CUST04316,36,101648,561016,790,24,No
CUST04317,28,38272,448281,648,24,No
CUST04318,60,30582,742085,568,60,Yes
CUST04319,51,88721,240537,733,12,No
CUST04320,55,102922,492314,832,48,No
CUST04321,42,144814,311487,651,24,No
CUST04322,45,130806,317268,631,12,No
CUST04323,47,35032,86660,553,60,No
CUST04324,50,149359,389035,824,24,No
CUST04325,40,78686,918467,635,12,No
CUST04326,28,29911,248085,842,60,No
CUST04327,29,89279,274388,504,36,No
CUST04328,47,52332,492730,568,60,No
CUST04329,37,108068,321752,846,36,No
CUST04330,54,123956,657137,617,60,No
CUST04331,34,146446,72657,794,48,No
CUST04332,23,79839,569356,705,36,No
CUST04333,59,107142,775672,501,60,No
CUST04334,53,95330,850620,642,60,No
CUST04335,38,139185,385440,679,12,No
CUST04336,36,133941,921820,668,60,No
CUST04337,50,42797,936946,751,12,No
CUST04338,33,27788,722979,717,60,No
CUST04339,28,128394,160790,696,36,No
CUST04340,23,51620,369885,606,60,No
CUST04341,54,143114,118163,759,48,No
CUST04342,51,83089,733566,683,60,No
CUST04343,35,53108,474361,645,48,No
CUST04344,37,37359,293844,504,60,Yes
CUST04345,28,148480,416064,598,60,No
CUST04346,47,28039,245338,779,24,No
CUST04347,43,59669,875779,585,12,Yes
CUST04348,25,110879,938544,587,24,No
CUST04349,60,29567,809338,834,36,No
CUST04350,29,25959,331575,643,12,Yes
CUST04351,52,115369,670301,639,12,No
CUST04352,31,60484,439264,622,60,No
CUST04353,24,106446,556169,815,36,Yes
CUST04354,30,43900,837116,641,60,Yes
CUST04355,22,101989,815659,785,48,No
CUST04356,45,58522,957595,794,48,No
CUST04357,32,73915,131923,753,36,No
CUST04358,32,62960,64668,635,24,No
CUST04359,27,39140,609488,818,12,Yes
CUST04360,40,75144,601383,720,12,No
CUST04361,34,31587,547959,506,24,Yes
CUST04362,49,116024,734508,586,12,No
CUST04363,30,127109,86855,516,60,No
CUST04364,36,76239,986653,712,24,Yes
CUST04365,44,50767,479150,778,60,Yes
CUST04366,42,85928,548908,809,36,Yes
CUST04367,27,89871,305218,569,36,No
CUST04368,57,26615,77259,736,24,No
CUST04369,26,49839,839195,517,48,Yes
CUST04370,26,39307,264112,776,48,No
CUST04371,53,86946,977569,538,48,No
CUST04372,32,40722,76163,629,36,No
CUST04373,38,122449,477308,557,48,No
CUST04374,31,96717,896980,535,48,No
CUST04375,50,58663,371276,625,48,Yes
CUST04376,30,133141,286540,654,36,No
CUST04377,29,49073,428059,573,12,No
CUST04378,21,43883,408949,592,24,No
CUST04379,38,124002,136279,572,12,No
CUST04380,40,122243,913285,728,48,No
CUST04381,45,105874,73701,606,24,No
CUST04382,43,66393,148957,615,24,No
CUST04383,26,110399,538236,808,36,No
CUST04384,22,113752,190442,638,36,No
CUST04385,43,101591,616283,679,12,No
CUST04386,29,38863,161464,794,12,No
CUST04387,55,101210,932474,546,24,No
CUST04388,55,140453,474257,646,60,No
CUST04389,47,58462,552235,784,48,No
CUST04390,53,113403,491766,564,24,No
CUST04391,24,143994,60141,756,60,No
CUST04392,50,58923,74783,761,24,No
CUST04393,56,36609,641978,556,60,No
CUST04394,39,106226,937484,790,24,Yes
CUST04395,40,30716,102797,706,60,No
CUST04396,54,147328,913900,603,48,No
CUST04397,29,134262,256968,666,24,No
CUST04398,38,91828,508276,638,48,No
CUST04399,23,91082,215381,560,24,No
CUST04400,54,78768,384035,640,48,No
CUST04401,21,47042,119120,585,24,No
CUST04402,52,114957,828613,575,12,No
CUST04403,42,25195,971330,606,24,No
CUST04404,22,27382,625189,765,48,No
CUST04405,39,122488,799015,706,48,No
CUST04406,28,105240,55063,501,60,No
CUST04407,57,36794,177211,629,12,No
CUST04408,21,28033,657801,547,48,Yes
CUST04409,30,132531,296517,571,48,No
CUST04410,50,122276,922068,797,60,No
CUST04411,57,120257,532167,816,12,No
CUST04412,55,129222,818664,672,36,No
CUST04413,26,148575,946081,780,48,No
CUST04414,37,75922,306842,520,12,Yes
CUST04415,59,131946,932017,801,60,No
CUST04416,35,57642,505671,560,12,Yes
CUST04417,36,149923,517318,542,12,No
CUST04418,26,66725,146958,839,60,No
CUST04419,44,116003,321725,668,60,No
CUST04420,57,130494,374058,576,12,No
CUST04421,37,130502,939050,840,12,Yes
CUST04422,34,67459,849685,622,36,No
CUST04423,22,83520,387276,692,60,No
CUST04424,37,62143,660276,639,48,No
CUST04425,30,118862,106275,548,12,No
CUST04426,38,140505,725243,508,24,No
CUST04427,55,144308,146051,759,24,No
CUST04428,35,92284,518439,805,36,No
CUST04429,30,141743,460079,572,12,No
CUST04430,53,141292,123429,754,36,No
CUST04431,29,86285,288447,683,24,No
CUST04432,31,149654,283066,676,48,Yes
CUST04433,39,36428,217216,817,12,No
CUST04434,56,149573,196265,782,36,No
CUST04435,28,114996,489010,535,24,No
CUST04436,41,70344,641880,509,36,No
CUST04437,46,39997,976280,516,12,Yes
CUST04438,32,53713,108071,635,48,No
CUST04439,24,36174,183994,787,24,No
CUST04440,50,36359,81063,545,24,No
CUST04441,29,99422,820711,821,48,Yes
CUST04442,26,41396,80791,835,36,No
CUST04443,44,26511,571937,719,48,No
CUST04444,35,131810,859399,632,36,No
CUST04445,23,139729,370299,835,24,No
CUST04446,49,79914,279389,824,36,No
CUST04447,22,39034,702255,545,36,Yes
CUST04448,44,90433,804113,820,24,No
CUST04449,40,89463,936407,576,36,No
CUST04450,56,80293,137109,751,48,No
CUST04451,31,148234,383290,551,24,No
CUST04452,32,76673,525071,501,60,No
CUST04453,47,117221,898549,698,36,No
CUST04454,46,149872,210057,566,36,No
CUST04455,60,140254,513396,709,60,No
CUST04456,38,128560,703834,650,48,No
CUST04457,26,111820,217398,796,12,No
CUST04458,44,26971,88272,711,12,No
CUST04459,40,90614,643101,747,36,No
CUST04460,29,55840,378421,639,24,No
CUST04461,40,120165,489642,693,60,No
CUST04462,28,44767,141100,672,48,No
CUST04463,59,121764,837700,682,24,No
CUST04464,57,127977,230425,508,48,No
CUST04465,38,129992,346804,829,12,No
CUST04466,27,112894,794758,813,48,No
CUST04467,55,97146,134208,771,24,No
CUST04468,21,137351,751172,719,24,No
CUST04469,42,113757,665261,647,60,No
CUST04470,53,130682,237454,533,60,No
CUST04471,58,130037,490166,774,12,No
CUST04472,46,59035,958246,509,36,Yes
CUST04473,27,30733,240573,546,24,No
CUST04474,44,65763,255597,836,36,Yes
